studentnum,e_ee_short_score,e_cs_score,expgrad4,e_attend_grad_school,reservation_stu,female,father_college,mother_college,age,miss_age,department_id,fac_reservation,fac_associate_professor,fac_professor,fac_yearsinhighed,fac_highest_degree_phd,fac_highest_degree_phd_in_prog,fac_degree_college_elite,fac_female
757,NA,NA,1,1,0,1,1,1,22,0,IR020CS,0,2.333333333333333,0,109.33333333333334,4,2.0000000000000004,4,4
758,NA,-0.7253536611797397,1,0,0,1,1,0,20,0,IR020CS,0,3.333333333333334,0,98.33333333333334,2.7777777777777777,1.111111111111111,3.333333333333334,4.444444444444445
759,NA,NA,1,1,1,1,1,1,20,0,IR020CS,0.7142857142857145,2.1428571428571432,0,115,3.5714285714285716,3.571428571428571,2.142857142857143,4.285714285714286
760,NA,NA,1,NA,0,1,0,1,20,0,IR020CS,1.2903225806451617,0.967741935483871,0,100.64516129032258,3.548387096774193,1.9354838709677415,3.870967741935484,2.5806451612903225
761,NA,NA,1,NA,1,1,1,1,20,0,IR020CS,0.7407407407407409,1.4814814814814814,0,88.88888888888889,2.2222222222222223,3.333333333333334,4.0740740740740735,2.2222222222222223
762,NA,-0.20264982652241847,1,0,0,1,0,0,20,0,IR020CS,0.47619047619047605,0.9523809523809524,0,98.57142857142858,3.333333333333334,2.3809523809523805,2.3809523809523805,5.714285714285715
763,NA,NA,1,0,0,1,1,1,21,0,IR020CS,1.1538461538461535,1.1538461538461535,0,100.3846153846154,2.6923076923076925,3.4615384615384617,4.230769230769231,3.076923076923077
764,NA,NA,1,NA,0,0,1,1,20,0,IR020CS,0,3.0769230769230775,0,96.53846153846152,3.076923076923077,1.1538461538461535,3.8461538461538463,4.615384615384615
765,NA,NA,1,1,0,1,1,1,20,0,IR020CS,0.34482758620689646,2.068965517241379,0,88.96551724137933,1.7241379310344822,1.379310344827586,4.137931034482759,4.827586206896552
766,NA,NA,1,0,0,0,1,1,20,0,IR020CS,0.3703703703703704,2.222222222222222,0,102.96296296296296,3.333333333333334,1.8518518518518523,4.444444444444445,4.0740740740740735
767,NA,NA,1,0,0,0,0,0,23,0,IR020CS,1.5789473684210522,1.5789473684210522,0,105.26315789473684,2.6315789473684212,3.1578947368421053,3.6842105263157894,2.6315789473684212
768,NA,0.05870209080624213,1,0,0,0,1,1,21,0,IR020CS,0.9090909090909092,0.909090909090909,0,73.63636363636363,0.9090909090909092,2.272727272727273,3.1818181818181825,2.727272727272727
769,NA,NA,1,0,1,0,1,1,27,0,IR020CS,0.8695652173913044,2.1739130434782608,0,103.91304347826087,3.9130434782608696,2.1739130434782608,3.9130434782608696,4.347826086956522
770,NA,-0.4640017438510791,1,1,0,0,1,0,22,0,IR020CS,0.3448275862068967,1.379310344827586,0,94.13793103448276,3.103448275862069,1.7241379310344829,3.793103448275861,3.4482758620689657
771,NA,NA,1,NA,1,0,0,0,20,0,IR020CS,1.0714285714285714,1.7857142857142858,0,88.57142857142856,2.5,0.7142857142857145,3.571428571428571,2.5
772,NA,NA,1,1,0,1,1,1,22,0,IR020CS,0,1.7647058823529411,0,90.58823529411764,2.352941176470588,1.7647058823529411,4.705882352941177,4.117647058823529
773,NA,0.05870209080624213,1,0,0,1,1,1,19,0,IR020CS,0.3030303030303032,2.121212121212122,0,103.03030303030305,3.636363636363636,1.515151515151515,3.0303030303030303,4.545454545454545
774,NA,0.32005400813490276,1,1,0,0,0,0,19,0,IR020CS,0.6451612903225811,2.2580645161290325,0,87.41935483870968,3.225806451612904,1.9354838709677415,4.193548387096774,3.548387096774193
775,NA,1.1041097601208845,1,0,0,1,1,1,20,0,IR020CS,1.1999999999999995,0.8000000000000002,0,79.6,1.1999999999999995,3.5999999999999996,2.8,2.4
776,NA,NA,1,0,1,1,1,0,20,0,IR020CS,0.7407407407407409,1.4814814814814814,0,85.55555555555556,2.5925925925925917,2.592592592592593,2.962962962962963,4.444444444444445
777,NA,NA,1,1,1,0,0,1,19,0,IR020CS,0.47619047619047594,1.428571428571429,0,74.28571428571428,1.9047619047619049,1.9047619047619049,3.333333333333334,2.8571428571428568
778,NA,NA,1,0,1,0,0,0,20,0,IR020CS,1.4814814814814814,1.1111111111111107,0,106.66666666666666,2.962962962962963,2.2222222222222223,4.0740740740740735,2.962962962962963
779,NA,-0.7253536611797397,1,1,1,0,0,0,20,0,IR020CS,1.818181818181818,1.818181818181818,0,79.0909090909091,1.818181818181818,1.818181818181818,3.6363636363636367,2.727272727272727
780,NA,NA,1,0,0,0,1,1,21,0,IR020CS,0.8823529411764709,1.4705882352941178,0,101.76470588235291,3.5294117647058822,2.0588235294117654,3.5294117647058822,4.11764705882353
781,NA,-0.4640017438510791,1,0,1,0,0,0,21,0,IR020CS,0.7692307692307694,2.3076923076923075,0,86.92307692307692,2.3076923076923075,2.3076923076923075,3.076923076923077,3.8461538461538463
782,NA,NA,1,1,0,0,1,0,20,0,IR020CS,0.6451612903225811,1.6129032258064515,0.9677419354838712,77.09677419354838,3.225806451612904,2.258064516129032,3.5483870967741926,3.870967741935483
783,NA,-0.7253536611797397,1,0,0,0,1,0,20,0,IR020CS,0.7142857142857145,1.7857142857142858,0,97.85714285714286,3.2142857142857144,2.5,3.928571428571429,4.285714285714286
784,NA,NA,1,1,0,0,1,1,19,0,IR020CS,0,2.916666666666666,0.4166666666666668,115.83333333333331,3.333333333333334,1.666666666666667,4.583333333333334,3.333333333333334
785,NA,NA,1,0,0,0,0,1,20,0,IR020CS,0.6451612903225811,1.935483870967742,0,87.41935483870968,2.258064516129032,2.5806451612903225,3.548387096774193,3.225806451612904
786,NA,NA,1,0,0,1,1,0,20,0,IR020CS,1.1111111111111107,1.666666666666667,0,101.66666666666666,2.222222222222222,3.333333333333334,4.444444444444445,2.2222222222222223
787,NA,-0.7253536611797397,1,1,0,1,1,1,19,0,IR020CS,0,2.8571428571428577,0,91.9047619047619,2.8571428571428577,1.428571428571429,3.333333333333334,5.238095238095238
788,NA,NA,1,0,0,0,1,1,20,0,IR020CS,0.3846153846153848,3.076923076923077,0,106.15384615384616,3.8461538461538463,1.1538461538461535,3.076923076923077,5
789,NA,NA,1,0,0,0,0,0,20,0,IR020CS,0.7142857142857145,1.4285714285714288,0,86.42857142857142,2.142857142857143,2.8571428571428577,3.571428571428571,3.2142857142857144
790,NA,-0.7253536611797397,1,0,0,1,0,0,20,0,IR020CS,1.6666666666666663,0.8333333333333335,0,88.33333333333331,3.333333333333334,2.5,4.166666666666666,4.166666666666666
791,NA,1.626813594778206,1,1,0,1,1,1,20,0,IR020CS,0,2.258064516129033,0,93.87096774193547,3.225806451612904,1.6129032258064515,3.548387096774193,4.193548387096774
792,NA,-0.7253536611797397,1,1,0,1,1,1,20,0,IR020CS,0.9999999999999998,1.6666666666666663,0,82.66666666666667,2.0000000000000004,2.6666666666666665,4,2.6666666666666665
793,NA,NA,1,1,0,1,0,0,20,0,IR020CS,0,1.7241379310344822,0,92.75862068965516,2.068965517241379,1.7241379310344829,2.413793103448276,5.517241379310343
794,-0.571706956294398,NA,1,0,0,0,0,0,20,0,IR020EE,1.714285714285714,1.1428571428571428,0.2857142857142857,108.85714285714286,3.428571428571429,0.8571428571428572,4.000000000000001,4.285714285714286
795,0.5002435867575985,NA,1,1,0,0,1,1,20,0,IR020EE,1.2121212121212124,0.9090909090909092,0,95.15151515151516,3.6363636363636367,0.9090909090909092,5.454545454545454,4.242424242424242
796,NA,NA,1,NA,0,0,0,1,20,0,IR020EE,0.909090909090909,0.9090909090909092,0,97.87878787878788,3.333333333333334,0.9090909090909092,4.848484848484849,3.636363636363636
797,-0.21439010861039917,NA,1,0,0,1,0,0,21,0,IR020EE,1.5151515151515151,0.9090909090909092,0,101.8181818181818,3.6363636363636367,0.9090909090909092,4.545454545454545,3.939393939393939
798,-0.21439010861039917,NA,1,0,0,0,0,0,20,0,IR020EE,1.2121212121212124,0.9090909090909092,0,100.9090909090909,3.333333333333334,1.2121212121212128,4.545454545454545,3.939393939393939
799,0.14292673907359968,NA,1,0,0,1,0,0,20,0,IR020EE,1.3333333333333337,0,0,100,4,1.3333333333333333,5.333333333333333,4
800,-0.571706956294398,NA,1,1,0,0,0,0,20,0,IR020EE,1.1428571428571428,0.8571428571428573,0,93.42857142857144,3.428571428571428,0.8571428571428572,4.857142857142857,4
801,1.929510977493594,NA,1,0,0,0,1,1,19,0,IR020EE,1.5151515151515151,0.6060606060606064,0,96.36363636363636,3.030303030303031,1.2121212121212128,5.151515151515151,3.636363636363636
802,-0.21439010861039917,NA,1,1,1,0,0,0,20,0,IR020EE,0.7142857142857144,0.7142857142857144,0,89.28571428571429,3.928571428571429,1.0714285714285716,5,4.642857142857142
803,-0.21439010861039917,NA,1,1,0,0,1,1,20,0,IR020EE,1.2903225806451617,0.645161290322581,0,88.70967741935485,3.225806451612904,0.32258064516129054,5.483870967741935,4.516129032258064
804,NA,NA,1,NA,1,0,1,1,20,0,IR020EE,1.3888888888888893,0.8333333333333335,0,96.11111111111111,3.333333333333334,1.1111111111111107,4.444444444444444,3.8888888888888897
805,-1.2863406516623956,NA,1,1,0,0,1,1,21,0,IR020EE,1.4285714285714288,0.857142857142857,0,97.14285714285714,3.428571428571428,1.1428571428571426,4.571428571428571,4
806,-0.571706956294398,NA,1,1,0,0,0,0,21,0,IR020EE,1.7647058823529411,0.8823529411764708,0,98.23529411764709,3.235294117647059,0.8823529411764708,4.411764705882352,4.11764705882353
807,NA,NA,0,NA,0,0,1,0,21,0,IR020EE,1.25,0.9375,0,99.6875,3.75,0.625,5.625,4.375
808,-0.21439010861039917,NA,1,0,0,0,0,0,19,0,IR020EE,1.5625,0.9375,0,99.375,3.75,0.625,4.375,4.0625
809,0.14292673907359968,NA,1,1,1,0,0,0,24,0,IR020EE,1.5151515151515151,1.2121212121212126,0.3030303030303032,112.12121212121212,3.636363636363636,0.9090909090909092,4.242424242424242,4.242424242424242
810,-0.9290238039783968,NA,1,0,0,0,1,0,20,0,IR020EE,1.4285714285714288,0.5714285714285714,0,88.57142857142858,2.285714285714286,1.428571428571429,4,2.8571428571428568
811,-0.21439010861039917,NA,1,NA,0,0,1,0,21,0,IR020EE,1.176470588235294,0.588235294117647,0,94.41176470588236,3.8235294117647056,0.588235294117647,5.294117647058823,4.705882352941177
812,0.14292673907359968,NA,1,1,1,1,1,1,21,0,IR020EE,0.909090909090909,0.9090909090909092,0,96.66666666666666,3.939393939393939,0.9090909090909092,4.848484848484849,4.242424242424242
813,-0.21439010861039917,NA,1,0,0,1,1,1,20,0,IR020EE,1.2121212121212124,0.9090909090909092,0,95.15151515151516,3.636363636363636,0.9090909090909092,4.545454545454545,3.939393939393939
814,0.14292673907359968,NA,1,0,0,0,0,0,20,0,IR020EE,1.5151515151515151,0.3030303030303032,0,96.36363636363636,3.030303030303031,1.2121212121212128,5.454545454545454,3.939393939393939
815,-0.9290238039783968,NA,1,0,1,0,0,0,21,0,IR020EE,0.645161290322581,0.967741935483871,0,96.7741935483871,3.548387096774193,1.2903225806451617,4.838709677419355,4.193548387096774
816,NA,NA,1,NA,1,0,0,0,20,0,IR020EE,1.1538461538461535,0.3846153846153847,0,100,3.8461538461538463,1.1538461538461535,6.153846153846154,4.230769230769231
817,-0.9290238039783968,NA,1,1,1,1,1,1,22,0,IR020EE,1.5151515151515151,0.9090909090909092,0,100.30303030303033,3.939393939393939,0.9090909090909092,4.545454545454545,4.545454545454545
818,NA,NA,1,NA,0,0,1,1,19,0,IR020EE,1.714285714285714,0.8571428571428573,0,97.71428571428572,3.428571428571429,0.8571428571428572,4.285714285714286,4
819,-1.6436574993463946,NA,1,1,0,0,1,1,21,0,IR020EE,0.9090909090909092,0.6060606060606062,0,97.87878787878788,3.636363636363636,0.6060606060606064,5.454545454545454,3.6363636363636367
820,NA,NA,1,NA,1,0,1,0,21,0,IR020EE,0.9090909090909092,0.6060606060606064,0,101.8181818181818,3.636363636363636,0.9090909090909092,5.151515151515151,4.242424242424242
821,NA,NA,0,NA,1,0,0,0,21,0,IR020EE,0.6666666666666667,0.4444444444444445,0.2222222222222223,101.11111111111111,2.8888888888888893,0.8888888888888891,5.333333333333333,3.5555555555555554
822,0.5002435867575985,NA,1,0,0,0,1,1,20,0,IR020EE,0.625,0.9375,0,99.0625,3.75,0.9375,5,4.6875
823,-2.0009743470303936,NA,1,1,0,0,1,1,19,0,IR020EE,0.909090909090909,0.909090909090909,0,94.54545454545456,3.636363636363636,0.9090909090909092,5.151515151515151,4.242424242424242
824,0.5002435867575985,NA,1,1,0,0,0,1,21,0,IR020EE,1.176470588235294,1.176470588235294,0.2941176470588235,115.58823529411764,3.8235294117647056,0.8823529411764707,4.705882352941177,4.11764705882353
825,-0.571706956294398,NA,1,1,0,1,1,1,21,0,IR020EE,0.8823529411764707,0.588235294117647,0,91.76470588235291,3.23529411764706,0.588235294117647,5.588235294117647,3.5294117647058822
826,-0.21439010861039917,NA,1,0,0,0,1,1,21,0,IR020EE,0.8333333333333333,0.5555555555555554,0.2777777777777777,100.55555555555556,3.6111111111111103,1.1111111111111107,5.277777777777778,3.055555555555556
827,0.14292673907359968,NA,1,1,0,0,1,1,20,0,IR020EE,0.588235294117647,0.588235294117647,1.7647058823529411,107.05882352941175,3.5294117647058822,1.176470588235294,4.705882352941176,2.352941176470588
828,NA,NA,1,NA,0,0,1,1,21,0,IR020EE,1.1428571428571428,0.8571428571428572,0,93.7142857142857,3.428571428571428,1.1428571428571426,4.571428571428572,4
829,NA,NA,1,NA,0,0,0,0,19,0,IR020EE,1.3043478260869563,0.43478260869565233,0,92.6086956521739,3.4782608695652173,0.8695652173913044,5.652173913043478,3.9130434782608696
830,0.14292673907359968,NA,1,1,0,0,1,1,21,0,IR020EE,1.25,0.9375,0,95,3.4375,0.9375,4.375,4.0625
831,-1.6436574993463946,NA,1,1,1,0,0,0,21,0,IR020EE,1.1428571428571428,0.8571428571428573,0.2857142857142857,110.85714285714286,3.7142857142857144,0.8571428571428572,4.857142857142857,4
832,-0.9290238039783968,NA,1,1,0,0,1,1,21,0,IR020EE,1.176470588235294,0.2941176470588235,0,89.11764705882354,2.6470588235294117,0.8823529411764708,5.588235294117647,2.9411764705882355
833,0.5002435867575985,NA,1,0,0,0,1,1,20,0,IR020EE,0.909090909090909,1.2121212121212128,0.6060606060606064,127.57575757575758,4.242424242424242,0.6060606060606063,5.454545454545454,4.242424242424242
834,1.2148772821255962,NA,1,1,0,0,1,0,20,0,IR020EE,1.2121212121212124,0.9090909090909092,0,100.6060606060606,3.6363636363636367,0.9090909090909092,4.848484848484849,4.242424242424242
835,NA,NA,1,NA,0,0,1,1,21,0,IR020EE,1.111111111111111,1.1111111111111107,0.8333333333333336,124.7222222222222,3.8888888888888897,0.8333333333333333,5,3.8888888888888897
836,-0.571706956294398,NA,1,1,0,0,0,0,21,0,IR020EE,1.5999999999999996,0.3999999999999999,0,97.6,4,1.6,5.2,4.4
837,-0.9290238039783968,NA,1,1,0,0,1,1,20,0,IR020EE,1.4285714285714288,0.8571428571428573,0,101.42857142857142,3.142857142857143,1.714285714285714,4,3.142857142857143
838,NA,NA,1,NA,0,0,1,1,20,0,IR020EE,1.379310344827586,0.3448275862068966,0,97.24137931034484,3.4482758620689657,1.0344827586206895,5.172413793103448,4.137931034482759
839,-0.9290238039783968,NA,1,1,1,0,1,0,20,0,IR020EE,1.5625,0.9375,0,99.6875,3.75,0.625,4.6875,4.0625
840,-0.9290238039783968,NA,1,1,1,0,1,0,21,0,IR020EE,1.6216216216216215,0.5405405405405406,0.2702702702702705,89.45945945945945,2.972972972972973,1.621621621621621,5.135135135135135,3.7837837837837833
841,-0.9290238039783968,NA,1,1,0,0,0,0,20,0,IR020EE,1.2121212121212124,0.9090909090909092,0,93.63636363636364,3.6363636363636367,1.2121212121212128,4.545454545454545,4.242424242424242
842,-0.21439010861039917,NA,1,1,0,0,1,1,20,0,IR020EE,1.7647058823529411,0.8823529411764708,0,96.76470588235291,3.23529411764706,1.176470588235294,4.411764705882353,3.235294117647059
843,-1.6436574993463946,NA,1,1,1,1,0,0,20,0,IR020EE,1.3333333333333337,0,0,100,4,1.3333333333333333,5.333333333333333,4
844,0.5002435867575985,NA,1,0,0,0,1,1,21,0,IR020EE,1.2903225806451613,0.3225806451612905,0.3225806451612905,115.48387096774194,3.870967741935484,0.6451612903225807,6.129032258064516,4.516129032258064
845,-0.9290238039783968,NA,1,1,0,0,1,0,21,0,IR020EE,0.3225806451612905,0.645161290322581,0.6451612903225811,99.6774193548387,4.516129032258064,0.967741935483871,5.161290322580645,3.870967741935484
846,-0.9290238039783968,NA,1,0,0,0,1,0,20,0,IR020EE,1.3333333333333337,0.6666666666666666,0.33333333333333337,86,3.333333333333334,0.6666666666666666,4.666666666666666,4
847,0.14292673907359968,NA,1,1,0,1,1,0,22,0,IR020EE,1.3888888888888893,0.5555555555555554,0,98.88888888888889,3.055555555555556,1.111111111111111,4.722222222222222,3.8888888888888897
848,NA,NA,1,NA,0,0,1,0,20,0,IR020EE,0.625,0.9375,0,93.125,3.75,0.9375,5,4.6875
849,-0.21439010861039917,NA,1,0,0,0,1,1,20,0,IR020EE,1.2121212121212124,0.9090909090909092,0,101.21212121212122,3.333333333333334,0.909090909090909,4.848484848484849,3.939393939393939
850,-1.6436574993463946,NA,1,0,0,0,1,1,20,0,IR020EE,1.3333333333333337,0.9999999999999998,0,98.33333333333331,2.666666666666667,0.9999999999999998,4.666666666666666,3.6666666666666665
851,-0.21439010861039917,NA,1,1,1,0,0,0,20,0,IR020EE,1.3888888888888893,1.1111111111111107,0,101.94444444444444,3.6111111111111103,0.8333333333333335,4.444444444444444,4.166666666666666
852,0.14292673907359968,NA,1,0,0,1,1,0,21,0,IR020EE,0.8108108108108105,0.8108108108108105,0.2702702702702703,108.3783783783784,4.0540540540540535,0.8108108108108104,4.324324324324325,4.0540540540540535
853,-0.9290238039783968,NA,1,1,0,0,0,1,22,0,IR020EE,1.4705882352941178,0.8823529411764708,0,100,3.23529411764706,0.588235294117647,5,4.11764705882353
854,0.5002435867575985,NA,1,0,0,0,1,1,20,0,IR020EE,1.875,0.625,0,95.9375,3.75,1.25,4.6875,3.75
855,0.5002435867575985,NA,1,0,0,0,1,1,20,0,IR020EE,1.875,1.25,0.9375,100.625,3.4375,0.9375,4.0625,3.4375
856,NA,NA,1,NA,0,0,1,1,21,0,IR020EE,0.8571428571428572,0.8571428571428573,0.2857142857142857,106.57142857142856,4,0.8571428571428572,4.857142857142857,4
857,-1.6436574993463946,NA,1,1,0,0,1,1,20,0,IR020EE,1.176470588235294,0,0.2941176470588235,91.76470588235291,3.235294117647059,1.176470588235294,5,3.5294117647058822
858,-1.2863406516623956,NA,1,1,0,0,1,0,20,0,IR020EE,1.2903225806451617,0.645161290322581,0.3225806451612905,111.29032258064515,3.870967741935483,1.290322580645162,5.161290322580645,3.225806451612904
859,-0.9290238039783968,NA,1,0,0,0,1,1,20,0,IR020EE,1.8918918918918917,0.5405405405405407,0.2702702702702705,88.1081081081081,3.243243243243243,1.3513513513513518,4.864864864864865,3.7837837837837833
860,-0.9290238039783968,NA,1,1,0,1,0,0,19,0,IR020EE,0.909090909090909,0.9090909090909092,0,98.1818181818182,3.939393939393939,0.6060606060606062,5.151515151515151,4.545454545454545
861,0.14292673907359968,NA,1,0,1,0,1,0,20,0,IR020EE,0.967741935483871,0.645161290322581,0,93.87096774193547,3.548387096774193,0.967741935483871,4.838709677419355,4.193548387096774
862,-1.2863406516623956,NA,1,0,0,0,0,1,20,0,IR020EE,1.818181818181818,0.9090909090909092,0,99.3939393939394,3.333333333333334,1.2121212121212128,3.9393939393939386,3.939393939393939
863,NA,NA,1,NA,1,0,1,0,20,0,IR020EE,1.5789473684210522,0.7894736842105261,0,96.84210526315788,3.6842105263157894,0.5263157894736844,5,4.473684210526315
864,NA,NA,1,NA,0,0,0,0,22,0,IR020EE,0.6896551724137929,0.3448275862068966,1.0344827586206895,110,4.827586206896552,0.6896551724137933,5.862068965517241,5.172413793103448
865,-1.2863406516623956,NA,1,0,0,0,0,0,20,0,IR020EE,2.0000000000000004,0.6666666666666666,0,96.66666666666666,3,1.6666666666666663,5,2.666666666666667
866,-0.9290238039783968,NA,1,0,0,0,1,1,20,0,IR020EE,0.8695652173913044,0,0,97.82608695652172,3.4782608695652173,0.8695652173913047,5.6521739130434785,3.9130434782608696
867,NA,NA,1,NA,0,0,1,1,21,0,IR020EE,1.1111111111111107,0.8333333333333336,0,96.11111111111111,4.166666666666666,0.8333333333333335,4.444444444444445,4.444444444444445
868,-0.571706956294398,NA,1,0,1,0,0,0,19,0,IR020EE,1.5151515151515151,0.3030303030303032,0,93.63636363636364,3.0303030303030303,1.2121212121212126,4.848484848484849,3.030303030303031
869,-1.2863406516623956,NA,1,0,1,0,0,0,22,0,IR020EE,1.9354838709677415,0.9677419354838712,0.3225806451612905,109.03225806451611,3.548387096774193,1.2903225806451617,5.161290322580646,3.548387096774193
870,NA,NA,1,NA,1,0,0,0,19,0,IR020EE,0.3333333333333333,1,0,101.33333333333331,4,0.6666666666666666,5,4.666666666666667
871,NA,NA,1,NA,0,0,1,1,21,0,IR020EE,1.4705882352941178,1.4705882352941178,0.2941176470588235,119.11764705882352,4.11764705882353,1.176470588235294,4.411764705882353,4.11764705882353
872,-1.6436574993463946,NA,1,1,0,0,1,1,21,0,IR020EE,1.2903225806451617,0.645161290322581,0.6451612903225811,94.19354838709678,2.903225806451613,1.2903225806451617,4.516129032258064,3.225806451612904
873,-0.571706956294398,NA,1,0,0,0,1,1,20,0,IR020EE,1.25,0.625,0.3125,113.75,3.4375,1.5625,5,3.75
874,NA,NA,1,NA,0,1,1,0,22,0,IR020EE,1.2121212121212124,0.9090909090909092,0,91.51515151515152,3.333333333333334,1.2121212121212122,4.545454545454545,3.939393939393939
875,-1.2863406516623956,NA,1,0,1,0,1,0,19,0,IR020EE,0.8823529411764709,1.176470588235294,0,95,2.9411764705882346,0.8823529411764708,4.705882352941176,2.9411764705882346
876,0.5002435867575985,NA,1,0,1,0,1,0,20,0,IR020EE,1.1111111111111107,0.8333333333333335,0,93.33333333333334,3.333333333333334,1.1111111111111107,4.722222222222222,3.8888888888888897
877,NA,NA,1,NA,0,0,1,1,20,0,IR020EE,2.121212121212121,0.6060606060606064,0.9090909090909092,130.6060606060606,3.6363636363636367,0.9090909090909092,4.848484848484849,2.727272727272727
