subject,studentnum,fac_reservation,e_attend,reservation_stu,female,father_college,mother_college,age,miss_age,department_id,fac_associate_professor,fac_professor,fac_yearsinhighed,fac_highest_degree_phd,fac_highest_degree_phd_in_prog,fac_degree_college_elite,fac_female
Hot,661,0,7,0,0,0,0,18,0,IR020CS,2.1428571428571432,0,118.57142857142858,5.7142857142857135,1.4285714285714288,5.7142857142857135,5.7142857142857135
Hot,662,0,4,0,0,1,1,18,0,IR020CS,0,0,96.875,5,0,3.75,5.625
Hot,663,0,7.5,1,0,0,0,18,0,IR020CS,1.875,0,112.5,5.625,0.625,5,7.5
Math,664,0,2,0,0,1,1,19,0,IR020CS,0,0,160,10,0,0,10
Physics,664,0,14.5,0,0,1,1,19,0,IR020CS,1.666666666666667,0,110,3.333333333333334,0,3.333333333333334,6.666666666666666
Math,665,0,2,0,0,1,1,18,0,IR020CS,0,0,160,10,0,0,10
Physics,665,0,1,0,0,1,1,18,0,IR020CS,0,0,94.28571428571428,4.285714285714286,0,4.285714285714286,5.7142857142857135
Math,666,0,1.5,1,0,0,0,21,0,IR020CS,0,0,160,10,0,0,10
Physics,666,0,0.5,1,0,0,0,21,0,IR020CS,1.666666666666667,0,111.66666666666666,5,0,5,6.666666666666666
Math,667,0,9,0,1,0,0,20,0,IR020CS,0,0,160,10,0,0,10
Physics,667,0,7.5,0,1,0,0,20,0,IR020CS,0,0,84,4,0,4,4
Math,668,0,15,0,1,1,0,18,0,IR020CS,0,0,160,10,0,0,10
Physics,668,0,14.5,0,1,1,0,18,0,IR020CS,0,0,100,5.7142857142857135,0,5.7142857142857135,5.7142857142857135
Hot,669,0,6,0,0,1,1,19,0,IR020CS,1.25,0,104.375,4.375,0,3.125,5
Hot,670,0,3.5,1,0,1,0,19,0,IR020CS,1.666666666666667,0,110.55555555555556,4.444444444444445,1.1111111111111107,4.444444444444445,6.111111111111112
Hot,671,0,6,1,0,1,1,20,0,IR020CS,1.1111111111111107,0,105,3.333333333333334,1.1111111111111107,3.333333333333334,5
Math,672,0,15,0,0,1,1,23,0,IR020CS,0,0,160,10,0,0,10
Physics,672,0,15,0,0,1,1,23,0,IR020CS,4,0,126,4,0,4,8
Hot,673,0,6,0,0,1,0,17,0,IR020CS,0.5555555555555554,0,120,5.555555555555555,0.5555555555555554,5,4.444444444444445
Hot,674,0,8.5,0,1,1,1,18,0,IR020CS,0,0,101.66666666666666,5,0,3.888888888888889,5.555555555555555
Math,675,0,4,0,1,1,1,19,0,IR020CS,0,0,160,10,0,0,10
Physics,675,0,6,0,1,1,1,19,0,IR020CS,1.4285714285714288,0,94.28571428571428,2.8571428571428577,0,2.8571428571428577,5.7142857142857135
Math,676,0,6,1,0,1,0,19,0,IR020CS,0,0,160,10,0,0,10
Physics,676,0,5,1,0,1,0,19,0,IR020CS,3.333333333333334,0,116.66666666666666,3.333333333333334,0,3.333333333333334,6.666666666666666
Math,677,0,3,1,1,1,1,18,0,IR020CS,0,0,160,10,0,0,10
Physics,677,0,2,1,1,1,1,18,0,IR020CS,3.333333333333334,0,116.66666666666666,5,0,5,6.666666666666666
Math,678,0,1.5,0,0,0,1,18,0,IR020CS,0,0,160,10,0,0,10
Physics,678,0,1,0,0,0,1,18,0,IR020CS,2,0,130,8,0,8,8
Hot,679,0,5.5,0,0,0,0,18,0,IR020CS,1.176470588235294,0,112.35294117647058,4.705882352941177,1.176470588235294,4.705882352941177,6.470588235294118
Hot,680,0,6.5,1,1,1,0,18,0,IR020CS,1.3333333333333333,0,118.66666666666669,5.333333333333333,0.6666666666666667,4.666666666666666,6
Math,681,0,1.5,1,0,0,0,20,0,IR020CS,0,0,160,10,0,0,10
Physics,681,0,2,1,0,0,0,20,0,IR020CS,2.8571428571428577,0,105.71428571428572,2.8571428571428577,0,2.8571428571428577,5.7142857142857135
Hot,682,0,5,0,1,1,0,20,0,IR020CS,1.0526315789473686,0,104.21052631578948,4.736842105263158,1.0526315789473684,4.736842105263158,6.315789473684211
Hot,683,0,6.5,0,1,1,1,20,0,IR020CS,1.7647058823529411,0,114.70588235294116,4.705882352941177,1.176470588235294,4.705882352941177,6.470588235294118
Math,684,0,2,0,0,0,0,18,0,IR020CS,0,0,160,10,0,0,10
Physics,684,0,2,0,0,0,0,18,0,IR020CS,1.666666666666667,0,110,3.333333333333334,0,3.333333333333334,6.666666666666666
Hot,685,0,7.5,0,1,0,0,18,0,IR020CS,0,0,102.5,4.375,0.625,3.75,5
Hot,686,0,9,1,0,1,1,18,0,IR020CS,1.25,0,130,5.625,1.25,6.25,6.25
Hot,687,0,5.5,1,0,1,0,18,0,IR020CS,0.588235294117647,0,110,4.705882352941177,1.176470588235294,4.705882352941177,6.470588235294118
Math,688,0,2.5,0,0,1,1,18,0,IR020CS,0,0,160,10,0,0,10
Physics,688,0,1,0,0,1,1,18,0,IR020CS,4,0,100,6,0,6,6
Hot,689,0,7,0,0,1,1,18,0,IR020CS,0,0,88.23529411764707,4.117647058823529,0,4.117647058823529,5.294117647058823
Hot,690,0,7,0,1,1,0,17,0,IR020CS,0.588235294117647,0,102.35294117647058,3.5294117647058822,0.588235294117647,2.9411764705882346,5.294117647058823
Hot,691,0,7,0,0,1,0,18,0,IR020CS,0.5555555555555554,0,108.33333333333334,5.555555555555555,0,4.444444444444445,6.111111111111112
Hot,692,0,4,0,0,1,1,18,0,IR020CS,2.352941176470588,0,127.05882352941175,4.11764705882353,1.176470588235294,4.705882352941177,5.882352941176471
Hot,693,0,6,0,0,1,1,19,0,IR020CS,0,0,102.66666666666669,4.666666666666667,0,3.333333333333334,5.333333333333333
Math,694,0,1,0,0,0,1,18,0,IR020CS,0,0,70,0,0,0,10
Physics,694,0,1,0,0,0,1,18,0,IR020CS,0,0,85.71428571428571,4.285714285714286,0,4.285714285714286,7.142857142857143
Hot,695,0,5,0,0,1,0,17,0,IR020CS,1.25,0,112.5,3.75,1.25,4.375,5.625
Hot,696,0,7,0,1,1,0,19,0,IR020CS,0.588235294117647,0,110.58823529411764,4.705882352941177,0.588235294117647,4.117647058823529,5.882352941176469
Math,697,0,1,0,0,1,0,18,0,IR020CS,0,0,160,10,0,0,10
Physics,697,0,1,0,0,1,0,18,0,IR020CS,2.5,0,105,5,0,5,5
Math,698,0,5,1,0,0,0,19,0,IR020CS,0,0,160,10,0,0,10
Physics,698,0,6.5,1,0,0,0,19,0,IR020CS,3.333333333333334,0,116.66666666666666,3.333333333333334,0,3.333333333333334,6.666666666666666
Math,699,0,8.5,0,1,1,1,18,0,IR020CS,0,0,160,10,0,0,10
Physics,699,0,8.5,0,1,1,1,18,0,IR020CS,3.333333333333334,0,116.66666666666666,3.333333333333334,0,3.333333333333334,6.666666666666666
Math,700,0,1,0,0,0,0,19,0,IR020CS,0,0,160,10,0,0,10
Physics,700,0,1,0,0,0,0,19,0,IR020CS,3.333333333333334,0,103.33333333333334,3.333333333333334,0,3.333333333333334,5
Hot,701,0,6,0,0,1,1,19,0,IR020CS,1.875,0,111.25,5,0.625,4.375,6.25
Hot,702,0,5,0,0,1,1,18,0,IR020CS,1.7647058823529411,0,117.05882352941175,5.882352941176471,0,5.294117647058823,6.470588235294118
Hot,703,0,6.5,0,0,1,0,20,0,IR020CS,0.6666666666666666,0,98.66666666666669,4.666666666666667,0.6666666666666667,4,4.666666666666666
Math,704,0,3,1,1,1,1,19,0,IR020CS,0,0,160,10,0,0,10
Physics,704,0,1,1,1,1,1,19,0,IR020CS,3.333333333333334,0,116.66666666666666,3.333333333333334,0,3.333333333333334,6.666666666666666
Hot,705,0,6.5,0,0,1,1,18,0,IR020CS,1.176470588235294,0,122.35294117647058,4.11764705882353,1.176470588235294,4.705882352941177,5.882352941176471
Math,706,0,4,0,1,0,0,18,0,IR020CS,0,0,160,10,0,0,10
Physics,706,0,6,0,1,0,0,18,0,IR020CS,1.666666666666667,0,110,3.333333333333334,0,3.333333333333334,6.666666666666666
Hot,707,0,6.5,0,1,1,0,17,0,IR020CS,0.625,0,100.625,4.375,0,3.125,5
Math,708,0,1,1,0,0,0,19,0,IR020CS,0,0,160,10,0,0,10
Physics,708,0,1.5,1,0,0,0,19,0,IR020CS,1.666666666666667,0,110,3.333333333333334,0,3.333333333333334,6.666666666666666
Hot,709,0,6.5,0,1,1,1,17,0,IR020CS,1.1111111111111107,0,108.33333333333334,4.444444444444445,1.1111111111111107,4.444444444444445,6.111111111111112
Math,710,0,9,0,0,1,1,17,0,IR020CS,0,0,160,10,0,0,10
Physics,710,0,0,0,0,1,1,17,0,IR020CS,3.333333333333334,0,116.66666666666666,3.333333333333334,0,3.333333333333334,6.666666666666666
Math,711,0,1,0,0,0,1,19,0,IR020CS,0,0,160,10,0,0,10
Physics,711,0,1,0,0,0,1,19,0,IR020CS,0,0,88.57142857142858,2.8571428571428577,0,2.8571428571428577,5.7142857142857135
Math,712,0,7.5,0,0,0,0,19,0,IR020CS,0,0,160,10,0,0,10
Physics,712,0,6,0,0,0,0,19,0,IR020CS,2.8571428571428577,0,110,2.8571428571428577,0,2.8571428571428577,5.7142857142857135
Math,713,0,1,0,0,0,0,18,0,IR020CS,0,0,160,10,0,0,10
Physics,713,0,1,0,0,0,0,18,0,IR020CS,3.333333333333334,0,116.66666666666666,3.333333333333334,0,3.333333333333334,6.666666666666666
Hot,714,0,5,0,0,0,0,19,0,IR020CS,1.666666666666667,0,110,4.444444444444445,0.5555555555555554,3.888888888888889,5
Math,715,0,1,1,0,0,0,18,0,IR020CS,0,0,160,10,0,0,10
Physics,715,0,1,1,0,0,0,18,0,IR020CS,3.333333333333334,0,116.66666666666666,5,0,5,6.666666666666666
Hot,716,0,6.5,1,0,0,0,19,0,IR020CS,1.7647058823529411,0,112.94117647058825,4.705882352941177,1.176470588235294,4.705882352941177,6.470588235294118
Math,717,0,1,0,0,1,1,18,0,IR020CS,0,0,160,10,0,0,10
Physics,717,0,1,0,0,1,1,18,0,IR020CS,3.333333333333334,0,111.66666666666666,3.333333333333334,0,3.333333333333334,6.666666666666666
Hot,718,0,13.5,1,1,0,0,18,0,IR020CS,1.7647058823529411,0,125.88235294117646,4.705882352941177,0.588235294117647,5.294117647058823,5.882352941176471
Math,719,0,1,0,0,0,0,19,0,IR020CS,0,0,160,10,0,0,10
Physics,719,0,1,0,0,0,0,19,0,IR020CS,3.333333333333334,0,116.66666666666666,3.333333333333334,0,3.333333333333334,6.666666666666666
Hot,720,0,8.5,0,1,1,1,19,0,IR020CS,0.625,0,104.375,4.375,0,3.125,5.625
Math,721,0,1,0,0,1,1,19,0,IR020CS,0,0,160,10,0,0,10
Physics,721,0,1,0,0,1,1,19,0,IR020CS,0,0,93.33333333333334,5,0,5,5
Math,722,0,1,0,0,0,0,19,0,IR020CS,0,0,160,10,0,0,10
Physics,722,0,1,0,0,0,0,19,0,IR020CS,3.333333333333334,0,111.66666666666666,3.333333333333334,0,3.333333333333334,6.666666666666666
Math,723,0,5,0,0,1,1,18,0,IR020CS,0,0,160,10,0,0,10
Physics,723,0,7,0,0,1,1,18,0,IR020CS,1.4285714285714288,0,105.71428571428572,5.7142857142857135,0,5.7142857142857135,5.7142857142857135
Hot,724,0,6,0,0,1,1,19,0,IR020CS,1.875,0,121.25,4.375,1.25,5,6.25
Hot,725,0,7.5,0,0,0,0,19,0,IR020CS,1.25,0,118.125,5,0.625,4.375,6.875
Hot,726,0,4,0,0,1,1,18,0,IR020CS,0.6666666666666666,0,102.66666666666669,4,0.6666666666666667,3.333333333333334,4.666666666666667
Math,727,0,1,0,0,1,0,18,0,IR020CS,0,0,160,10,0,0,10
Physics,727,0,0.5,0,0,1,0,18,0,IR020CS,3.333333333333334,0,116.66666666666666,3.333333333333334,0,3.333333333333334,6.666666666666666
Hot,728,0,7.5,0,0,1,0,19,0,IR020CS,1.176470588235294,0,105.29411764705884,3.5294117647058822,1.176470588235294,4.705882352941177,4.117647058823529
Hot,729,0,7,1,0,1,0,17,0,IR020CS,0.588235294117647,0,118.82352941176472,4.11764705882353,1.176470588235294,4.705882352941177,5.882352941176471
Math,730,0,0.5,1,0,1,1,19,0,IR020CS,0,0,115,5,0,0,5
Physics,730,0,1,1,0,1,1,19,0,IR020CS,2.8571428571428577,0,105.71428571428572,2.8571428571428577,0,2.8571428571428577,5.7142857142857135
Hot,731,0,6.5,0,0,1,1,17,0,IR020CS,0.5555555555555554,0,108.33333333333334,5.555555555555555,0,4.444444444444445,6.111111111111112
Hot,732,0,5,0,0,0,0,18,0,IR020CS,2.352941176470588,0,116.47058823529412,4.705882352941177,1.176470588235294,4.705882352941177,6.470588235294118
Math,733,0,1,0,0,0,1,18,0,IR020CS,0,0,160,10,0,0,10
Physics,733,0,2,0,0,0,1,18,0,IR020CS,4,0,122,6,0,6,6
Math,734,0,1,0,0,1,0,19,0,IR020CS,0,0,160,10,0,0,10
Physics,734,0,1,0,0,1,0,19,0,IR020CS,3.333333333333334,0,111.66666666666666,3.333333333333334,0,3.333333333333334,6.666666666666666
Math,735,5,14,0,0,1,1,18,0,IR020EE,0,0,75,0,5,5,0
Physics,735,2.8571428571428568,14,0,0,1,1,18,0,IR020EE,1.4285714285714288,0,87.14285714285714,2.8571428571428577,0,4.285714285714286,4.285714285714286
Math,736,5,1,1,0,1,0,19,0,IR020EE,0,0,75,0,5,5,0
Physics,736,0,1,1,0,1,0,19,0,IR020EE,2.5,0,100,2.5,0,5,5
Math,737,5,1.5,1,0,1,1,19,0,IR020EE,0,0,75,0,5,5,0
Physics,737,0,2.5,1,0,1,1,19,0,IR020EE,2.5,0,97.5,2.5,0,3.75,5
Math,738,0,15,0,1,1,1,20,0,IR020EE,0,0,100,0,10,10,0
Physics,738,0,14.5,0,1,1,1,20,0,IR020EE,0,0,85,2.5,0,7.5,5
Hot,739,1.5789473684210529,6,0,0,1,1,19,0,IR020EE,1.5789473684210522,0,96.84210526315788,3.1578947368421044,1.5789473684210529,5.7894736842105265,4.2105263157894735
Math,740,0,8,0,0,1,1,18,0,IR020EE,0,0,100,0,10,10,0
Physics,740,1.4285714285714288,9,0,0,1,1,18,0,IR020EE,0,0,91.42857142857142,2.8571428571428577,0,7.142857142857143,5.7142857142857135
Hot,741,0.5263157894736844,2,1,0,0,0,18,0,IR020EE,1.0526315789473686,0,90.52631578947368,2.6315789473684212,2.1052631578947367,5.2631578947368425,3.6842105263157894
Math,742,0,1.5,0,0,0,0,18,0,IR020EE,0,0,100,0,10,10,0
Physics,742,0,5.5,0,0,0,0,18,0,IR020EE,2.8571428571428577,0,110,2.8571428571428577,0,4.285714285714286,4.285714285714286
Hot,743,0.49999999999999994,3,0,0,1,1,19,0,IR020EE,1.5,0,111.5,4.000000000000001,1.5,6,3
Hot,744,0.5263157894736842,6,0,0,1,1,19,0,IR020EE,1.0526315789473686,0,99.47368421052632,3.1578947368421044,1.5789473684210529,6.315789473684211,3.6842105263157894
Hot,745,1,2.5,1,0,1,1,19,0,IR020EE,1,0,93,2.5,1.5,4,2.5
Hot,746,0.5263157894736843,6.5,0,1,1,1,18,0,IR020EE,1.0526315789473686,0,104.73684210526316,3.1578947368421044,1.5789473684210529,6.315789473684211,4.2105263157894735
Math,747,0,2,0,0,1,0,19,0,IR020EE,0,0,100,0,10,10,0
Physics,747,0,2,0,0,1,0,19,0,IR020EE,0,0,94.28571428571428,2.8571428571428577,0,7.142857142857143,5.7142857142857135
Math,748,5,8.5,1,0,0,0,18,0,IR020EE,0,0,75,0,5,5,0
Physics,748,0,8.5,1,0,0,0,18,0,IR020EE,2.5,0,95,2.5,0,2.5,5
Hot,749,0.5263157894736843,5,0,0,1,1,19,0,IR020EE,0.5263157894736844,0,96.31578947368422,2.1052631578947367,2.6315789473684212,5.7894736842105265,3.1578947368421053
Math,750,0,2,1,0,0,0,18,0,IR020EE,0,0,100,0,10,10,0
Physics,750,2.8571428571428568,4,1,0,0,0,18,0,IR020EE,1.4285714285714288,0,91.42857142857142,2.8571428571428577,0,5.7142857142857135,5.7142857142857135
Math,751,0,1,0,0,0,0,19,0,IR020EE,0,0,100,0,10,10,0
Physics,751,0,1,0,0,0,0,19,0,IR020EE,2.5,0,100,2.5,0,5,5
Math,752,0,1,1,1,1,0,18,0,IR020EE,0,0,100,0,10,10,0
Physics,752,1.25,6,1,1,1,0,18,0,IR020EE,1.25,0,92.5,2.5,0,5,5
Math,753,5,6,0,0,1,0,17,0,IR020EE,0,0,75,0,5,5,0
Physics,753,0,3,0,0,1,0,17,0,IR020EE,2.8571428571428568,0,105.71428571428572,2.8571428571428568,0,4.285714285714286,5.7142857142857135
Math,754,5,0.5,0,0,0,0,19,0,IR020EE,0,0,75,0,5,5,0
Physics,754,0,0.5,0,0,0,0,19,0,IR020EE,1.25,0,90,2.5,0,2.5,5
Math,755,5,1.5,0,0,0,0,20,0,IR020EE,0,0,75,0,5,5,0
Physics,755,2.8571428571428568,3,0,0,0,0,20,0,IR020EE,2.8571428571428577,0,97.14285714285714,2.8571428571428577,0,5.7142857142857135,5.7142857142857135
Hot,756,1,3,1,0,0,0,21,0,IR020EE,1,0,94,2.5,1.5,4.5,2.5
Hot,757,2,14.5,1,0,0,0,18,0,IR020EE,1,0,94.5,2.5,2,4.5,2.5
Hot,758,1,6,0,0,0,0,18,0,IR020EE,1,0,90,3,1,5.5,2.999999999999999
Math,759,0,0.5,0,0,1,0,18,0,IR020EE,0,0,100,0,10,10,0
Physics,759,1.4285714285714288,1.5,0,0,1,0,18,0,IR020EE,0,0,91.42857142857142,2.8571428571428577,0,7.142857142857143,5.7142857142857135
Hot,760,1,3.5,0,0,1,1,18,0,IR020EE,1.5000000000000002,0,95,3,1,5,3.5
Math,761,0,3,0,1,1,1,19,0,IR020EE,0,0,100,0,10,10,0
Physics,761,1.25,3,0,1,1,1,19,0,IR020EE,1.25,0,81.25,1.25,1.25,3.75,3.75
Math,762,0,1,1,0,1,1,19,0,IR020EE,0,0,100,0,10,10,0
Physics,762,1.25,1,1,0,1,1,19,0,IR020EE,2.5,0,95,2.5,0,3.75,5
Math,763,0,2,0,0,1,1,19,0,IR020EE,0,0,100,0,10,10,0
Physics,763,0,2,0,0,1,1,19,0,IR020EE,2.8571428571428577,0,115.71428571428572,2.8571428571428577,0,4.285714285714286,4.285714285714286
Hot,764,1.0526315789473684,8,0,0,1,0,19,0,IR020EE,1.0526315789473686,0,94.73684210526316,2.6315789473684212,1.5789473684210529,4.736842105263158,2.6315789473684212
Math,765,5,5.5,0,0,0,0,17,0,IR020EE,0,0,75,0,5,5,0
Physics,765,0,4,0,0,0,0,17,0,IR020EE,2.8571428571428577,0,100,2.8571428571428577,0,4.285714285714286,5.7142857142857135
Math,766,0,7.5,0,0,1,1,19,0,IR020EE,0,0,100,0,10,10,0
Physics,766,1.25,5.5,0,0,1,1,19,0,IR020EE,2.5,0,103.75,2.5,0,3.75,3.75
Hot,767,1,6,0,0,0,0,18,0,IR020EE,1.5000000000000002,0,96,3,1,5.5,3.5
Math,768,5,0.5,1,0,1,1,19,0,IR020EE,0,0,75,0,5,5,0
Physics,768,2.8571428571428568,0.5,1,0,1,1,19,0,IR020EE,2.8571428571428577,0,102.85714285714286,2.8571428571428577,0,5.7142857142857135,5.7142857142857135
Math,769,0,1.5,0,0,0,0,19,0,IR020EE,0,0,100,0,10,10,0
Physics,769,2.5,1.5,0,0,0,0,19,0,IR020EE,1.25,0,87.5,2.5,0,3.75,5
Math,770,5,7,0,0,1,1,18,0,IR020EE,0,0,75,0,5,5,0
Physics,770,0,7,0,0,1,1,18,0,IR020EE,2.5,0,95,2.5,0,5,5
Math,771,5,6,0,0,1,1,20,0,IR020EE,0,0,75,0,5,5,0
Physics,771,0,8,0,0,1,1,20,0,IR020EE,1.4285714285714288,0,97.14285714285714,2.8571428571428577,0,5.7142857142857135,5.7142857142857135
Hot,772,1.0526315789473684,5,0,0,0,1,18,0,IR020EE,1.0526315789473686,0,93.68421052631578,2.6315789473684212,2.1052631578947367,5.7894736842105265,3.1578947368421053
Hot,773,0,4.5,0,0,1,1,19,0,IR020EE,0,0,97.89473684210526,3.1578947368421053,2.1052631578947367,7.368421052631579,3.1578947368421053
Math,774,5,15,0,1,1,0,19,0,IR020EE,0,0,75,0,5,5,0
Physics,774,1.25,15,0,1,1,0,19,0,IR020EE,1.25,0,90,2.5,0,3.75,5
Math,775,5,3,0,0,1,0,19,0,IR020EE,0,0,75,0,5,5,0
Physics,775,0,2.5,0,0,1,0,19,0,IR020EE,2.5,0,97.5,2.5,0,3.75,5
Math,776,5,15,0,0,0,0,19,0,IR020EE,0,0,75,0,5,5,0
Physics,776,1.25,9,0,0,0,0,19,0,IR020EE,2.5,0,92.5,2.5,0,5,5
Math,777,5,7.5,0,0,1,0,18,0,IR020EE,0,0,75,0,5,5,0
Physics,777,2.5,7,0,0,1,0,18,0,IR020EE,2.5,0,90,2.5,0,2.5,5
Math,778,0,2,0,0,1,1,19,0,IR020EE,0,0,100,0,10,10,0
Physics,778,1.25,2,0,0,1,1,19,0,IR020EE,2.5,0,92.5,2.5,0,2.5,5
Math,779,0,4.5,1,0,1,1,20,0,IR020EE,0,0,100,0,10,10,0
Physics,779,0,15,1,0,1,1,20,0,IR020EE,2.5,0,101.25,2.5,0,3.75,3.75
Hot,780,1,6,1,0,0,0,18,0,IR020EE,0.4999999999999999,0,97,3.5,1,5,2.999999999999999
Hot,781,1.5789473684210529,8.5,0,0,0,0,18,0,IR020EE,1.5789473684210522,0,98.94736842105264,3.1578947368421044,1.0526315789473684,5.263157894736842,3.6842105263157894
Hot,782,0.5263157894736843,9,0,0,0,0,20,0,IR020EE,1.5789473684210522,0,102.10526315789474,3.1578947368421044,1.5789473684210529,5.263157894736842,3.6842105263157894
Hot,783,1.0526315789473684,7,1,0,0,0,18,0,IR020EE,1.0526315789473686,0,97.36842105263158,3.1578947368421044,1.5789473684210529,5.7894736842105265,4.2105263157894735
Math,784,5,9,1,0,1,1,19,0,IR020EE,0,0,75,0,5,5,0
Physics,784,2.5,15,1,0,1,1,19,0,IR020EE,1.25,0,85,1.25,0,5,5
Hot,785,0.5,6,1,1,0,0,18,0,IR020EE,1.5000000000000002,0,100.5,3.499999999999999,1,5.5,3.5
Math,786,5,2.5,1,0,1,1,20,0,IR020EE,0,0,75,0,5,5,0
Physics,786,1.25,9,1,0,1,1,20,0,IR020EE,1.25,0,98.75,2.5,0,5,5
Math,787,0,8,1,0,1,0,18,0,IR020EE,0,0,100,0,10,10,0
Physics,787,2.5,6.5,1,0,1,0,18,0,IR020EE,1.25,0,82.5,2.5,0,3.75,5
Hot,788,1.4999999999999996,4.5,0,0,0,0,18,0,IR020EE,1.5000000000000002,0,94,3,1.5,5.5,4
Math,789,5,7,0,0,0,0,18,0,IR020EE,0,0,75,0,5,5,0
Physics,789,1.25,7,0,0,0,0,18,0,IR020EE,2.5,0,107.5,2.5,0,3.75,3.75
Hot,790,1.0526315789473684,7,1,0,1,0,18,0,IR020EE,1.0526315789473686,0,100.52631578947368,3.6842105263157894,0.5263157894736843,4.736842105263158,4.2105263157894735
Math,791,5,7.5,0,0,1,0,18,0,IR020EE,0,0,75,0,5,5,0
Physics,791,1.25,8,0,0,1,0,18,0,IR020EE,1.25,0,96.25,2.5,0,2.5,5
Hot,792,0.5,10,1,0,1,1,19,0,IR020EE,0,0,89,3,1.5000000000000002,7,3.5
Hot,793,1,6,0,0,1,0,18,0,IR020EE,1,0,94.5,2.5,2,5.5,3.5
Hot,794,1,6,0,1,1,1,18,0,IR020EE,1.5000000000000002,0,95,3,1,5,3.5
Hot,795,1.4999999999999996,5.5,0,0,1,0,18,0,IR020EE,1,0,94.5,3,1.5,5,3.5
Hot,796,1,7.5,0,0,1,1,21,0,IR020EE,1.5000000000000002,0,97,3,1,5,3.5
Hot,797,1.5789473684210529,7.5,0,1,1,1,18,0,IR020EE,1.0526315789473686,0,93.68421052631578,2.6315789473684212,1.5789473684210529,4.736842105263158,3.1578947368421053
Math,798,0,1,1,0,1,0,19,0,IR020EE,0,0,100,0,10,10,0
Physics,798,0,1,1,0,1,0,19,0,IR020EE,0,0,94.28571428571428,2.8571428571428577,0,7.142857142857143,5.7142857142857135
Math,799,5,1,0,0,0,0,20,0,IR020EE,0,0,75,0,5,5,0
Physics,799,1.4285714285714288,1,0,0,0,0,20,0,IR020EE,2.8571428571428577,0,102.85714285714286,2.8571428571428577,0,4.285714285714286,5.7142857142857135
Hot,800,0.5263157894736843,0,1,0,0,0,19,0,IR020EE,1.5789473684210522,0,105.26315789473684,3.1578947368421044,1.5789473684210529,5.7894736842105265,3.1578947368421058
Math,801,5,6,0,1,1,1,18,0,IR020EE,0,0,75,0,5,5,0
Physics,801,0,8.5,0,1,1,1,18,0,IR020EE,2.5,0,95,2.5,0,2.5,5
Hot,802,1.5,5.5,0,0,0,0,17,0,IR020EE,1,0,94.5,3.5,0.49999999999999994,5,3.5
Math,803,0,15,0,0,0,0,17,0,IR020EE,0,0,100,0,10,10,0
Physics,803,1.4285714285714288,15,0,0,0,0,17,0,IR020EE,0,0,91.42857142857142,2.8571428571428577,0,7.142857142857143,5.7142857142857135
Hot,804,1,7.5,0,0,0,0,19,0,IR020EE,1.5000000000000002,0,94,3,1,4.5,3.5
Math,805,5,8,0,0,1,1,18,0,IR020EE,0,0,75,0,5,5,0
Physics,805,1.25,8,0,0,1,1,18,0,IR020EE,2.5,0,97.5,2.5,0,5,5
Math,806,0,1,1,0,1,1,18,0,IR020EE,0,0,100,0,10,10,0
Physics,806,1.25,1,1,0,1,1,18,0,IR020EE,1.25,0,85,2.5,0,3.75,5
Hot,807,0.5263157894736844,6,0,0,0,1,18,0,IR020EE,1.0526315789473686,0,102.63157894736842,3.6842105263157894,1.5789473684210529,6.842105263157895,3.6842105263157894
Hot,808,1,3.5,1,0,0,0,18,0,IR020EE,1,0,93,3,1,4.5,4
Math,809,0,1,1,0,0,0,18,0,IR020EE,0,0,100,0,10,10,0
Physics,809,0,2,1,0,0,0,18,0,IR020EE,2.5,0,97.5,2.5,0,6.25,5
Math,810,2.5,5,1,0,0,0,17,0,IR032CS,2.5,0,137.5,0,0,0,5
Physics,810,2,6,1,0,0,0,17,0,IR032CS,6,2,116,2,0,0,0
Hot,811,5.263157894736842,9,1,0,0,0,17,0,IR032CS,4.736842105263158,0.5263157894736844,108.94736842105264,0.5263157894736844,0,1.5789473684210522,1.5789473684210522
Hot,812,5.263157894736842,9,1,0,0,0,17,0,IR032CS,4.736842105263158,0.5263157894736844,107.36842105263158,0.5263157894736844,0,1.5789473684210522,1.5789473684210522
Math,813,5,7.5,1,1,0,0,17,0,IR032CS,2.5,0,110,0,0,0,5
Physics,813,0,8.5,1,1,0,0,17,0,IR032CS,4,4,106,4,0,0,0
Hot,814,5.263157894736842,1.5,1,1,0,0,17,0,IR032CS,4.736842105263158,0.5263157894736844,106.31578947368422,0.5263157894736844,0,1.5789473684210522,1.5789473684210522
Hot,815,4.736842105263158,8,1,0,0,0,17,0,IR032CS,4.2105263157894735,1.0526315789473688,109.47368421052632,1.0526315789473688,0,1.5789473684210522,1.0526315789473686
Hot,816,5.263157894736842,8,0,0,1,0,17,0,IR032CS,4.736842105263158,0.5263157894736844,110.52631578947368,0.5263157894736844,0,1.5789473684210522,1.5789473684210522
Math,817,2.5,15,1,0,0,0,19,0,IR032CS,2.5,0,137.5,0,0,0,5
Physics,817,2,8.5,1,0,0,0,19,0,IR032CS,6,2,116,2,0,0,0
Hot,818,4.736842105263158,7,0,1,0,0,17,0,IR032CS,4.2105263157894735,1.0526315789473688,104.21052631578948,1.0526315789473688,0,1.5789473684210522,1.0526315789473686
Math,819,2.5,6.5,1,0,0,0,17,0,IR032CS,2.5,0,140,0,0,0,7.5
Physics,819,2,5.5,1,0,0,0,17,0,IR032CS,6,2,116,2,0,0,0
